"","player","year","qbr_pct","mean_epa","grades_offense","dropbacks","qbr_pct_tot","mean_epa_tot","grade_avg","plays_tot"
"666","Rex Grossman",2007,0.0936917580277289,-0.204533238592529,57.6,255,0.171727732179584,-0.0993733677495249,54.3333333333333,1644
"667","Marc Bulger",2008,0.0935845213636123,-0.188886380634031,56.1,485,0.332879061084705,-0.0661625383800255,61.7,1902
"668","Matt Cassel",2015,0.0935237935166873,-0.137304422872703,51.2,230,0.375046265473229,-0.0333018074359025,60.9428571428571,3225
"669","David Blough",2019,0.0932579686238072,-0.201017833474553,57.2,194,NA,NA,NA,NA
"670","Blaine Gabbert",2016,0.0918935049390901,-0.0872290829420339,46.2,189,0.0674074725005107,-0.165402563551158,49.36,1960
"671","Zach Wilson",2022,0.0914704542029868,-0.0910890730478519,46.5,279,0.110481939747017,-0.163241400923417,54.6666666666667,1240
"672","DeShone Kizer",2017,0.0908248979569082,-0.155437658798071,52.5,563,0.0855915534766358,-0.171453070209293,52.5,678
"673","Brodie Croyle",2007,0.0897941659283414,-0.13816759587767,50.7,246,NA,NA,NA,NA
"674","Baker Mayfield",2022,0.0874270057676997,-0.141106678998391,50.6,389,0.745654809438309,0.0558571752733447,72.5166666666667,3600
"675","Rex Grossman",2006,0.0867287064824342,-0.0969480514751379,46.3,598,0.171727732179584,-0.0993733677495249,54.3333333333333,1644
"676","Zach Wilson",2023,0.0845403280389861,-0.226245063959555,58.2,439,0.110481939747017,-0.163241400923417,54.6666666666667,1240
"677","Trent Green",2006,0.0843055894359301,-0.0737239852490026,43.7,261,0.096274831538114,-0.107270827439551,47.85,512
"678","Robert Griffin",2014,0.0839784220252375,-0.115431077771764,47.6,265,0.562746445604085,0.0471065347368894,63.125,1766
"679","Sam Bradford",2011,0.0836693666416331,-0.242538763634189,59.6,398,0.542576513861245,-0.0387442964479971,70.0833333333333,3411
"680","John Beck",2011,0.0833922562257049,-0.173417096432265,53,156,NA,NA,NA,NA
"681","J.P. Losman",2006,0.0828115805109064,-0.0415525900603141,40.4,494,0.0599851987507665,-0.117585449603225,43.7,882
"682","Devlin Hodges",2019,0.0825707924818559,-0.0989342799312793,45.8,183,NA,NA,NA,NA
"683","Josh Freeman",2009,0.081081980456442,-0.165937359636444,51.9,331,0.40923783922029,-0.0110783424454977,60.68,2438
"684","Mac Jones",2023,0.0803812102311056,-0.170369263489484,52.2,379,0.503283543931034,-0.0224861439124433,66.5666666666667,1595
"685","Dwayne Haskins",2020,0.0799229139064047,-0.131124261743088,48.4,269,0.151346190151301,-0.158523993610974,58.15,545
"686","Charlie Frye",2006,0.0788166630856207,-0.144753274483877,49.5,473,0.0681083848181735,-0.165739481557852,49.5,652
"687","Josh Freeman",2013,0.0777101404636387,-0.178443794498424,52.5,157,0.40923783922029,-0.0110783424454977,60.68,2438
"688","David Carr",2007,0.0765334665353889,-0.180647657248226,52.5,160,0.195045089420926,-0.0830779685901771,54.6,796
"689","Nick Foles",2015,0.0742425844692309,-0.251459649483759,58.8,356,0.570969611735699,0.00145335771313934,67.8,2677
"690","Daunte Culpepper",2006,0.071031404032071,-0.115371306032886,45.3,161,0.0910639656391794,-0.13965910001893,50.2333333333333,748
"691","J.P. Losman",2007,0.0671647438761708,-0.141179953495495,47,200,0.0599851987507665,-0.117585449603225,43.7,882
"692","Derek Anderson",2010,0.0666208234866846,-0.154972559906289,48.2,355,0.175248955241909,-0.0979010999628061,54.475,1891
"693","Josh Johnson",2009,0.0665377968848201,-0.177295353221527,50.3,154,0.16518786717629,-0.0617212298492123,50.3,503
"694","Blake Bortles",2014,0.0664605177404079,-0.139488269423812,46.7,550,0.419521242128214,-0.00296425541256378,60.46,3348
"695","Gus Frerotte",2007,0.0657841932310388,-0.253766814385047,57.4,179,0.176834247329152,-0.127980518931181,57.4,551
"696","Vinny Testaverde",2007,0.0630842471519815,-0.148829796982525,46.9,184,NA,NA,NA,NA
"697","Aaron Brooks",2006,0.0627972636021379,-0.261256640760405,57.5,233,NA,NA,NA,NA
"698","Skylar Thompson",2022,0.0619891291539045,-0.240889845503163,55.4,167,NA,NA,NA,NA
"699","Daunte Culpepper",2009,0.0594326781869026,-0.143288264473015,45.6,182,0.0910639656391794,-0.13965910001893,50.2333333333333,748
"700","Jay Cutler",2016,0.0592840812991968,-0.187926401802243,49.8,157,0.58355064863247,0.0189304380850857,66.825,5853
"701","Mark Sanchez",2012,0.0589724453548021,-0.148564399041666,46,496,0.260523768697113,-0.0596824135685233,56.84,2901
"702","Steve McNair",2007,0.0587234759037519,-0.183944222218883,49.3,220,0.28064893865122,-0.0207583614782876,54.45,780
"703","Jimmy Clausen",2010,0.0569832269884237,-0.306142027528798,60.5,344,0.0691156652152267,-0.282220020117833,60.5,567
"704","Matthew Stafford",2009,0.0510046121334489,-0.159552870752178,45.2,416,0.82311958418657,0.085109677812881,75.2,9152
"705","Matt Moore",2010,0.0497587514411106,-0.209211483590814,49.6,161,0.404278982219374,-0.0135417604631143,60.65,1287
"706","Ryan Tannehill",2018,0.0445126944651373,-0.178311112688057,45.3,318,0.783406927889891,0.0609460210745721,74.5363636363636,5927
"707","Jake Delhomme",2010,0.0413745474302429,-0.272001055388186,53.3,156,0.364571848691521,-0.0450647360036354,61.475,1627
"708","Kirk Cousins",2013,0.0399017887049661,-0.256531379903108,51.4,162,0.835772233738767,0.0918870515277808,75.5818181818182,6184
"709","Bryce Petty",2016,0.0385319070035088,-0.227156139711343,48.2,150,NA,NA,NA,NA
"710","Blaine Gabbert",2017,0.0378528919353916,-0.19984032368443,45.4,207,0.0674074725005107,-0.165402563551158,49.36,1960
"711","Curtis Painter",2011,0.0328533590465402,-0.175053364127836,41.4,268,NA,NA,NA,NA
"712","Bruce Gradkowski",2006,0.0323198011132954,-0.24453751528061,47.8,385,0.132574775786372,-0.179793473606825,58.4333333333333,864
"713","Alex Smith",2007,0.0322984398870478,-0.288914934854187,52,219,0.64627265924861,0.0391445408628827,68.2769230769231,6446
"714","Brady Quinn",2012,0.0272769858529861,-0.297454803627517,50.9,230,0.0735892202086411,-0.190752755682881,52.65,649
"715","Trent Dilfer",2007,0.0261769016917261,-0.372940662456456,57.6,250,NA,NA,NA,NA
"716","John Skelton",2011,0.0251512921408569,-0.147665345293598,35.8,315,0.00742678805517983,-0.22100369975643,35.45,701
"717","Josh Rosen",2018,0.0250526756628837,-0.288396028730286,49.1,453,0.0134699682110634,-0.318884118083859,49.1,628
"718","Bailey Zappe",2023,0.021929385974828,-0.336358844817215,52.2,247,NA,NA,NA,NA
"719","Kyle Boller",2009,0.0155029867235343,-0.363093158964022,51.1,201,0.113685644225053,-0.16799044193376,55.45,671
"720","Andrew Walter",2006,0.0152414864621889,-0.334337899002948,48.2,327,0.00865720092143101,-0.345741709238725,48.2,421
"721","Derek Anderson",2009,0.0123364412441793,-0.369398515574736,49.4,194,0.175248955241909,-0.0979010999628061,54.475,1891
"722","Blaine Gabbert",2011,0.00952232500120638,-0.204028675130535,31.2,475,0.0674074725005107,-0.165402563551158,49.36,1960
"723","Jared Goff",2016,0.00739084328510699,-0.352622177997318,42.9,234,0.742783577243079,0.0744966099413695,70.6,5055
"724","Mike Vick",2014,0.0065903135409589,-0.283613557217026,35.3,153,0.538197052673264,0.0311673890373471,63.35,2610
"725","John Skelton",2012,0.00572129791012703,-0.295053681438136,35.1,218,0.00742678805517983,-0.22100369975643,35.45,701
"726","JaMarcus Russell",2009,0.00549795228255803,-0.381096988606669,42.9,286,0.0332755198710776,-0.22528746053418,48.05,818
"727","Zach Mettenberger",2015,0.0053769642715931,-0.33573852598242,38.4,181,NA,NA,NA,NA
"728","Trevor Siemian",2023,0.0052507989059603,-0.301062369872327,34.9,167,0.176205632861118,-0.0734661199048439,52.275,1445
"729","Ryan Lindley",2012,0.00133787925897124,-0.44552522443932,37.2,184,NA,NA,NA,NA
"730","Mike Glennon",2021,0.000850506763773815,-0.406223410216326,30,181,0.18782213058536,-0.114092217965972,56.95,1353
"731","Cam Newton",2021,NA,-0.175323437388291,NA,NA,0.764101213273699,0.0685868279293223,72.5222222222222,6416
"732","Joe Flacco",2020,NA,0.0100800768726127,NA,NA,0.65164265532654,0.0363762722029323,68.8285714285714,8115
"733","Mike Glennon",2017,NA,-0.213014575561721,NA,NA,0.18782213058536,-0.114092217965972,56.95,1353
"734","AJ McCarron",2015,NA,0.0129344360063214,NA,NA,NA,NA,NA,NA
"735","EJ Manuel",2014,NA,-0.0986485162059298,NA,NA,0.157822549195967,-0.0972777069103726,53,749
"736","Thad Lewis",2013,NA,-0.0335685916304473,NA,NA,NA,NA,NA,NA
"737","Tyler Palko",2011,NA,-0.212467983591201,NA,NA,NA,NA,NA,NA
"738","Rex Grossman",2010,NA,-0.102401759856528,NA,NA,0.171727732179584,-0.0993733677495249,54.3333333333333,1644
"739","Matt Moore",2009,NA,0.104451883269187,NA,NA,0.404278982219374,-0.0135417604631143,60.65,1287
"740","Carson Palmer",2008,NA,-0.082230351233488,NA,NA,0.758334163013797,0.0784400592694364,71.2272727272727,6249
"741","Jon Kitna",2008,NA,-0.247916968693678,NA,NA,0.40393951022637,-0.0461320629100409,63.6666666666667,1914
